,date,id_station,min_entre,max_entre,min_exit,max_exit,station_t,remote_unit,c/a,total_entries,total_exits,sanity_check,weird_value_check,month
222631,2013-02-17,R142_R293_01-06-00,809881.0,809896.0,2419615.0,2419846.0,R142_R293,R293,R142,15.0,231.0,False,False,2
222632,2013-02-17,R142_R293_01-06-01,3918978.0,3919430.0,8237887.0,8238978.0,R142_R293,R293,R142,452.0,1091.0,False,False,2
222600,2013-02-17,R138_R293_00-00-00,1063728.0,1065443.0,649858.0,650882.0,R138_R293,R293,R138,1715.0,1024.0,False,False,2
222601,2013-02-17,R138_R293_00-00-01,524002.0,525781.0,331669.0,332553.0,R138_R293,R293,R138,1779.0,884.0,False,False,2
222602,2013-02-17,R138_R293_00-00-02,13480224.0,13482458.0,7134614.0,7135527.0,R138_R293,R293,R138,2234.0,913.0,False,False,2
222603,2013-02-17,R138_R293_00-00-03,14710825.0,14712988.0,7708595.0,7709468.0,R138_R293,R293,R138,2163.0,873.0,False,False,2
222604,2013-02-17,R138_R293_00-00-04,11416123.0,11417997.0,5198535.0,5199322.0,R138_R293,R293,R138,1874.0,787.0,False,False,2
222605,2013-02-17,R138_R293_00-03-00,14812693.0,14813870.0,4598829.0,4599337.0,R138_R293,R293,R138,1177.0,508.0,False,False,2
222606,2013-02-17,R138_R293_00-03-01,19496968.0,19498319.0,7675274.0,7675857.0,R138_R293,R293,R138,1351.0,583.0,False,False,2
222607,2013-02-17,R138_R293_00-03-02,3505155.0,3506410.0,1613309.0,1613987.0,R138_R293,R293,R138,1255.0,678.0,False,False,2
222608,2013-02-17,R138_R293_00-03-03,6078377.0,6080151.0,3905817.0,3906868.0,R138_R293,R293,R138,1774.0,1051.0,False,False,2
222614,2013-02-17,R138_R293_00-06-00,2446879.0,2447896.0,2514596.0,2515851.0,R138_R293,R293,R138,1017.0,1255.0,False,False,2
222613,2013-02-17,R138_R293_00-05-01,0.0,0.0,669.0,670.0,R138_R293,R293,R138,0.0,1.0,False,False,2
222612,2013-02-17,R138_R293_00-05-00,1222.0,1226.0,0.0,0.0,R138_R293,R293,R138,4.0,0.0,False,False,2
222611,2013-02-17,R138_R293_00-03-06,13334864.0,13336428.0,17385294.0,17387557.0,R138_R293,R293,R138,1564.0,2263.0,False,False,2
222610,2013-02-17,R138_R293_00-03-05,15699743.0,15701109.0,15249127.0,15250750.0,R138_R293,R293,R138,1366.0,1623.0,False,False,2
222609,2013-02-17,R138_R293_00-03-04,131747.0,131976.0,893264.0,894310.0,R138_R293,R293,R138,229.0,1046.0,False,False,2
220911,2013-02-17,N067_R012_00-00-00,276358.0,276898.0,182750.0,183131.0,N067_R012,R012,N067,540.0,381.0,False,False,2
220912,2013-02-17,N067_R012_00-00-01,254005.0,254455.0,274364.0,275171.0,N067_R012,R012,N067,450.0,807.0,False,False,2
220914,2013-02-17,N067_R012_00-00-03,7125660.0,7126075.0,7295343.0,7296083.0,N067_R012,R012,N067,415.0,740.0,False,False,2
220915,2013-02-17,N067_R012_00-00-04,8155306.0,8155803.0,7870733.0,7871385.0,N067_R012,R012,N067,497.0,652.0,False,False,2
220916,2013-02-17,N067_R012_00-00-05,8547295.0,8548110.0,5389301.0,5389800.0,N067_R012,R012,N067,815.0,499.0,False,False,2
220917,2013-02-17,N067_R012_00-03-00,6425438.0,6426744.0,1557492.0,1557904.0,N067_R012,R012,N067,1306.0,412.0,False,False,2
220918,2013-02-17,N067_R012_00-03-01,11353421.0,11354764.0,2083803.0,2084093.0,N067_R012,R012,N067,1343.0,290.0,False,False,2
220919,2013-02-17,N067_R012_00-03-02,13737359.0,13739409.0,3581351.0,3581531.0,N067_R012,R012,N067,2050.0,180.0,False,False,2
220920,2013-02-17,N067_R012_00-05-00,459629.0,460080.0,6182902.0,6185619.0,N067_R012,R012,N067,451.0,2717.0,False,False,2
220921,2013-02-17,N067_R012_00-05-01,2730456.0,2730920.0,13833925.0,13836438.0,N067_R012,R012,N067,464.0,2513.0,False,False,2
220922,2013-02-17,N067_R012_00-05-02,2822135.0,2823033.0,7156019.0,7157657.0,N067_R012,R012,N067,898.0,1638.0,False,False,2
220923,2013-02-17,N067_R012_00-05-03,1857477.0,1857978.0,1709074.0,1709741.0,N067_R012,R012,N067,501.0,667.0,False,False,2
220924,2013-02-17,N067_R012_00-06-00,1971200.0,1971322.0,1907064.0,1907193.0,N067_R012,R012,N067,122.0,129.0,False,False,2
220925,2013-02-17,N067_R012_00-06-01,106035.0,106087.0,727029.0,727310.0,N067_R012,R012,N067,52.0,281.0,False,False,2
220926,2013-02-17,N067_R012_00-06-02,883.0,884.0,0.0,0.0,N067_R012,R012,N067,1.0,0.0,False,False,2
220927,2013-02-17,N067_R012_00-06-03,0.0,0.0,62.0,62.0,N067_R012,R012,N067,0.0,0.0,False,False,2
220913,2013-02-17,N067_R012_00-00-02,6403571.0,6404005.0,8754299.0,8755147.0,N067_R012,R012,N067,434.0,848.0,False,False,2
220928,2013-02-17,N068_R012_03-00-00,5416934.0,5417132.0,3870598.0,3870906.0,N068_R012,R012,N068,198.0,308.0,False,False,2
220929,2013-02-17,N068_R012_03-00-01,3202647.0,3203410.0,612843.0,612933.0,N068_R012,R012,N068,763.0,90.0,False,False,2
220931,2013-02-17,N068_R012_03-06-00,5331225.0,5331479.0,7133949.0,7134264.0,N068_R012,R012,N068,254.0,315.0,False,False,2
220967,2013-02-17,N073_R013_02-00-07,1405436.0,1405637.0,715717.0,715753.0,N073_R013,R013,N073,201.0,36.0,False,False,2
220968,2013-02-17,N073_R013_02-00-08,1856421.0,1856565.0,1917887.0,1917939.0,N073_R013,R013,N073,144.0,52.0,False,False,2
220966,2013-02-17,N073_R013_02-00-06,705126.0,705329.0,600649.0,600767.0,N073_R013,R013,N073,203.0,118.0,False,False,2
220965,2013-02-17,N073_R013_02-00-05,3500802.0,3501080.0,3559487.0,3559685.0,N073_R013,R013,N073,278.0,198.0,False,False,2
220964,2013-02-17,N073_R013_02-00-04,2506175.0,2506491.0,3389545.0,3389898.0,N073_R013,R013,N073,316.0,353.0,False,False,2
220963,2013-02-17,N073_R013_02-00-03,693170.0,693481.0,1338220.0,1338885.0,N073_R013,R013,N073,311.0,665.0,False,False,2
220932,2013-02-17,N069_R013_01-00-00,3178234.0,3178771.0,1550154.0,1550302.0,N069_R013,R013,N069,537.0,148.0,False,False,2
220933,2013-02-17,N069_R013_01-00-01,3847699.0,3848349.0,1728976.0,1729229.0,N069_R013,R013,N069,650.0,253.0,False,False,2
220934,2013-02-17,N069_R013_01-00-02,4337711.0,4338461.0,3197355.0,3197945.0,N069_R013,R013,N069,750.0,590.0,False,False,2
220935,2013-02-17,N069_R013_01-06-00,169970.0,170052.0,663530.0,664032.0,N069_R013,R013,N069,82.0,502.0,False,False,2
220936,2013-02-17,N070_R012_04-00-00,3165994.0,3166816.0,2398588.0,2399328.0,N070_R012,R012,N070,822.0,740.0,False,False,2
220937,2013-02-17,N070_R012_04-00-01,213212.0,213948.0,241672.0,242692.0,N070_R012,R012,N070,736.0,1020.0,False,False,2
220938,2013-02-17,N070_R012_04-00-02,6581366.0,6582089.0,6380962.0,6381947.0,N070_R012,R012,N070,723.0,985.0,False,False,2
220939,2013-02-17,N070_R012_04-00-03,7369471.0,7370221.0,5034068.0,5034707.0,N070_R012,R012,N070,750.0,639.0,False,False,2
220940,2013-02-17,N070_R012_04-00-04,10325603.0,10326758.0,4711196.0,4711599.0,N070_R012,R012,N070,1155.0,403.0,False,False,2
220941,2013-02-17,N070_R012_04-05-00,4349.0,4350.0,0.0,0.0,N070_R012,R012,N070,1.0,0.0,False,False,2
220942,2013-02-17,N070_R012_04-05-01,0.0,0.0,1181.0,1181.0,N070_R012,R012,N070,0.0,0.0,False,False,2
220943,2013-02-17,N071_R013_00-00-00,3586781.0,3587398.0,10164964.0,10167126.0,N071_R013,R013,N071,617.0,2162.0,False,False,2
220944,2013-02-17,N071_R013_00-00-01,1602164.0,1602904.0,3772294.0,3773395.0,N071_R013,R013,N071,740.0,1101.0,False,False,2
220945,2013-02-17,N071_R013_00-00-02,1448046.0,1448697.0,2125322.0,2126139.0,N071_R013,R013,N071,651.0,817.0,False,False,2
220946,2013-02-17,N071_R013_00-00-03,2938765.0,2939488.0,2852784.0,2853326.0,N071_R013,R013,N071,723.0,542.0,False,False,2
220947,2013-02-17,N071_R013_00-00-04,5184811.0,5186001.0,1866519.0,1866860.0,N071_R013,R013,N071,1190.0,341.0,False,False,2
220948,2013-02-17,N071_R013_00-06-00,1338396.0,1338498.0,3068111.0,3068915.0,N071_R013,R013,N071,102.0,804.0,False,False,2
220962,2013-02-17,N073_R013_02-00-02,1792983.0,1793298.0,5166471.0,5167642.0,N073_R013,R013,N073,315.0,1171.0,False,False,2
220961,2013-02-17,N073_R013_02-00-01,3016897.0,3017052.0,19527176.0,19529181.0,N073_R013,R013,N073,155.0,2005.0,False,False,2
220960,2013-02-17,N073_R013_02-00-00,1389575.0,1389593.0,9004578.0,9005011.0,N073_R013,R013,N073,18.0,433.0,False,False,2
220959,2013-02-17,N072_R012_05-03-06,7728001.0,7728707.0,4737757.0,4738110.0,N072_R012,R012,N072,706.0,353.0,False,False,2
220958,2013-02-17,N072_R012_05-03-05,6339493.0,6340448.0,2895758.0,2896100.0,N072_R012,R012,N072,955.0,342.0,False,False,2
220957,2013-02-17,N072_R012_05-03-04,12707999.0,12709240.0,5496480.0,5496800.0,N072_R012,R012,N072,1241.0,320.0,False,False,2
220930,2013-02-17,N068_R012_03-00-02,4620548.0,4621200.0,603601.0,603653.0,N068_R012,R012,N068,652.0,52.0,False,False,2
220956,2013-02-17,N072_R012_05-03-03,14443933.0,14445297.0,5744476.0,5744788.0,N072_R012,R012,N072,1364.0,312.0,False,False,2
220954,2013-02-17,N072_R012_05-03-01,6263129.0,6265392.0,1352427.0,1352667.0,N072_R012,R012,N072,2263.0,240.0,False,False,2
220953,2013-02-17,N072_R012_05-03-00,215729.0,215735.0,197223.0,197457.0,N072_R012,R012,N072,6.0,234.0,False,False,2
220952,2013-02-17,N072_R012_05-00-03,5590158.0,5590733.0,1557152.0,1557192.0,N072_R012,R012,N072,575.0,40.0,False,False,2
220951,2013-02-17,N072_R012_05-00-02,3099407.0,3099985.0,1053330.0,1053492.0,N072_R012,R012,N072,578.0,162.0,False,False,2
220950,2013-02-17,N072_R012_05-00-01,4904143.0,4904524.0,3442501.0,3442789.0,N072_R012,R012,N072,381.0,288.0,False,False,2
220949,2013-02-17,N072_R012_05-00-00,3658294.0,3658406.0,4112071.0,4112308.0,N072_R012,R012,N072,112.0,237.0,False,False,2
220955,2013-02-17,N072_R012_05-03-02,15862033.0,15863634.0,5122388.0,5122632.0,N072_R012,R012,N072,1601.0,244.0,False,False,2
227011,2013-02-18,R138_R293_00-03-04,132010.0,132199.0,894404.0,895913.0,R138_R293,R293,R138,189.0,1509.0,False,False,2
227003,2013-02-18,R138_R293_00-00-00,1065680.0,1068151.0,650989.0,652240.0,R138_R293,R293,R138,2471.0,1251.0,False,False,2
227004,2013-02-18,R138_R293_00-00-01,526064.0,528548.0,332652.0,333753.0,R138_R293,R293,R138,2484.0,1101.0,False,False,2
227005,2013-02-18,R138_R293_00-00-02,13482790.0,13485778.0,7135634.0,7136640.0,R138_R293,R293,R138,2988.0,1006.0,False,False,2
227006,2013-02-18,R138_R293_00-00-03,14713320.0,14716115.0,7709613.0,7710661.0,R138_R293,R293,R138,2795.0,1048.0,False,False,2
227007,2013-02-18,R138_R293_00-00-04,11418261.0,11420661.0,5199440.0,5200317.0,R138_R293,R293,R138,2400.0,877.0,False,False,2
227008,2013-02-18,R138_R293_00-03-01,19498568.0,19500335.0,7675907.0,7676513.0,R138_R293,R293,R138,1767.0,606.0,False,False,2
227010,2013-02-18,R138_R293_00-03-03,6080402.0,6082556.0,3906984.0,3908128.0,R138_R293,R293,R138,2154.0,1144.0,False,False,2
227012,2013-02-18,R138_R293_00-03-05,15701293.0,15703031.0,15250878.0,15252560.0,R138_R293,R293,R138,1738.0,1682.0,False,False,2
227013,2013-02-18,R138_R293_00-03-06,13336653.0,13338556.0,17387861.0,17390371.0,R138_R293,R293,R138,1903.0,2510.0,False,False,2
227014,2013-02-18,R138_R293_00-05-00,1226.0,1227.0,0.0,0.0,R138_R293,R293,R138,1.0,0.0,False,False,2
227015,2013-02-18,R138_R293_00-05-01,0.0,0.0,670.0,670.0,R138_R293,R293,R138,0.0,0.0,False,False,2
227016,2013-02-18,R138_R293_00-06-00,2448071.0,2449124.0,2515986.0,2517341.0,R138_R293,R293,R138,1053.0,1355.0,False,False,2
227009,2013-02-18,R138_R293_00-03-02,3506610.0,3508283.0,1614047.0,1614783.0,R138_R293,R293,R138,1673.0,736.0,False,False,2
227034,2013-02-18,R142_R293_01-06-01,3919497.0,3920090.0,8239054.0,8240371.0,R142_R293,R293,R142,593.0,1317.0,False,False,2
227033,2013-02-18,R142_R293_01-06-00,809898.0,809954.0,2419866.0,2420268.0,R142_R293,R293,R142,56.0,402.0,False,False,2
227032,2013-02-18,R142_R293_01-00-03,5385930.0,5386759.0,14097875.0,14100590.0,R142_R293,R293,R142,829.0,2715.0,False,False,2
227031,2013-02-18,R142_R293_01-00-02,2783472.0,2784642.0,2642487.0,2643798.0,R142_R293,R293,R142,1170.0,1311.0,False,False,2
227030,2013-02-18,R142_R293_01-00-01,8694996.0,8696320.0,5851709.0,5852713.0,R142_R293,R293,R142,1324.0,1004.0,False,False,2
227029,2013-02-18,R142_R293_01-00-00,6935349.0,6936375.0,5570446.0,5571413.0,R142_R293,R293,R142,1026.0,967.0,False,False,2
228582,2013-02-18,R138_R293_00-03-00,14814032.0,14815431.0,4599373.0,4599813.0,R138_R293,R293,R138,1399.0,440.0,False,False,2
225330,2013-02-18,N067_R012_00-00-00,276930.0,277704.0,183140.0,183669.0,N067_R012,R012,N067,774.0,529.0,False,False,2
225331,2013-02-18,N067_R012_00-00-01,254491.0,255167.0,275197.0,276330.0,N067_R012,R012,N067,676.0,1133.0,False,False,2
225332,2013-02-18,N067_R012_00-00-02,6404023.0,6404602.0,8755176.0,8756227.0,N067_R012,R012,N067,579.0,1051.0,False,False,2
225334,2013-02-18,N067_R012_00-00-04,8155823.0,8156452.0,7871401.0,7872371.0,N067_R012,R012,N067,629.0,970.0,False,False,2
225335,2013-02-18,N067_R012_00-00-05,8548136.0,8549222.0,5389809.0,5390598.0,N067_R012,R012,N067,1086.0,789.0,False,False,2
225336,2013-02-18,N067_R012_00-03-00,6426794.0,6428465.0,1557918.0,1558396.0,N067_R012,R012,N067,1671.0,478.0,False,False,2
225337,2013-02-18,N067_R012_00-03-01,11354824.0,11356452.0,2084106.0,2084529.0,N067_R012,R012,N067,1628.0,423.0,False,False,2
225338,2013-02-18,N067_R012_00-03-02,13739484.0,13741781.0,3581544.0,3581774.0,N067_R012,R012,N067,2297.0,230.0,False,False,2
225339,2013-02-18,N067_R012_00-05-00,460122.0,460648.0,6185722.0,6188514.0,N067_R012,R012,N067,526.0,2792.0,False,False,2
225340,2013-02-18,N067_R012_00-05-01,2730955.0,2731365.0,13836530.0,13839099.0,N067_R012,R012,N067,410.0,2569.0,False,False,2
225341,2013-02-18,N067_R012_00-05-02,2823093.0,2824267.0,7157745.0,7159493.0,N067_R012,R012,N067,1174.0,1748.0,False,False,2
225342,2013-02-18,N067_R012_00-05-03,1857999.0,1858739.0,1709763.0,1710517.0,N067_R012,R012,N067,740.0,754.0,False,False,2
225343,2013-02-18,N067_R012_00-06-00,1971329.0,1971491.0,1907194.0,1907376.0,N067_R012,R012,N067,162.0,182.0,False,False,2
225344,2013-02-18,N067_R012_00-06-01,106091.0,106126.0,727318.0,727760.0,N067_R012,R012,N067,35.0,442.0,False,False,2
225345,2013-02-18,N067_R012_00-06-02,884.0,885.0,0.0,0.0,N067_R012,R012,N067,1.0,0.0,False,False,2
225346,2013-02-18,N067_R012_00-06-03,0.0,0.0,62.0,62.0,N067_R012,R012,N067,0.0,0.0,False,False,2
225347,2013-02-18,N068_R012_03-00-00,5417152.0,5418528.0,3870924.0,3871530.0,N068_R012,R012,N068,1376.0,606.0,False,False,2
225333,2013-02-18,N067_R012_00-00-03,7126103.0,7126632.0,7296106.0,7297090.0,N067_R012,R012,N067,529.0,984.0,False,False,2
225348,2013-02-18,N068_R012_03-00-01,3203459.0,3205151.0,612941.0,613128.0,N068_R012,R012,N068,1692.0,187.0,False,False,2
225349,2013-02-18,N068_R012_03-00-02,4621240.0,4622296.0,603655.0,603781.0,N068_R012,R012,N068,1056.0,126.0,False,False,2
225350,2013-02-18,N068_R012_03-06-00,5331483.0,5332021.0,7134277.0,7134857.0,N068_R012,R012,N068,538.0,580.0,False,False,2
225351,2013-02-18,N069_R013_01-00-00,3178786.0,3179685.0,1550303.0,1550710.0,N069_R013,R013,N069,899.0,407.0,False,False,2
225387,2013-02-18,N073_R013_02-00-08,1856570.0,1856735.0,1917942.0,1918111.0,N073_R013,R013,N073,165.0,169.0,False,False,2
225386,2013-02-18,N073_R013_02-00-07,1405647.0,1405909.0,715758.0,715830.0,N073_R013,R013,N073,262.0,72.0,False,False,2
225385,2013-02-18,N073_R013_02-00-06,705343.0,705675.0,600774.0,601021.0,N073_R013,R013,N073,332.0,247.0,False,False,2
225383,2013-02-18,N073_R013_02-00-04,2506516.0,2507020.0,3389909.0,3390499.0,N073_R013,R013,N073,504.0,590.0,False,False,2
225352,2013-02-18,N069_R013_01-00-01,3848399.0,3849570.0,1729234.0,1729840.0,N069_R013,R013,N069,1171.0,606.0,False,False,2
225353,2013-02-18,N069_R013_01-00-02,4338492.0,4339781.0,3197970.0,3199185.0,N069_R013,R013,N069,1289.0,1215.0,False,False,2
225354,2013-02-18,N069_R013_01-06-00,170059.0,170296.0,664039.0,664898.0,N069_R013,R013,N069,237.0,859.0,False,False,2
225355,2013-02-18,N070_R012_04-00-00,3166859.0,3168066.0,2399344.0,2400297.0,N070_R012,R012,N070,1207.0,953.0,False,False,2
225356,2013-02-18,N070_R012_04-00-01,213995.0,215067.0,242721.0,243995.0,N070_R012,R012,N070,1072.0,1274.0,False,False,2
225357,2013-02-18,N070_R012_04-00-02,6582123.0,6583096.0,6381970.0,6383030.0,N070_R012,R012,N070,973.0,1060.0,False,False,2
225358,2013-02-18,N070_R012_04-00-03,7370260.0,7371398.0,5034728.0,5035391.0,N070_R012,R012,N070,1138.0,663.0,False,False,2
225359,2013-02-18,N070_R012_04-00-04,10326817.0,10328515.0,4711609.0,4712020.0,N070_R012,R012,N070,1698.0,411.0,False,False,2
225360,2013-02-18,N070_R012_04-05-00,4350.0,4352.0,0.0,0.0,N070_R012,R012,N070,2.0,0.0,False,False,2
225361,2013-02-18,N070_R012_04-05-01,0.0,0.0,1181.0,1182.0,N070_R012,R012,N070,0.0,1.0,False,False,2
225362,2013-02-18,N071_R013_00-00-00,3587420.0,3588056.0,10167185.0,10169679.0,N071_R013,R013,N071,636.0,2494.0,False,False,2
225363,2013-02-18,N071_R013_00-00-01,1602936.0,1603456.0,3773422.0,3774684.0,N071_R013,R013,N071,520.0,1262.0,False,False,2
225364,2013-02-18,N071_R013_00-00-02,1448751.0,1449591.0,2126160.0,2127211.0,N071_R013,R013,N071,840.0,1051.0,False,False,2
225365,2013-02-18,N071_R013_00-00-03,2939545.0,2940558.0,2853336.0,2854046.0,N071_R013,R013,N071,1013.0,710.0,False,False,2
225366,2013-02-18,N071_R013_00-00-04,5186079.0,5187042.0,1866868.0,1867339.0,N071_R013,R013,N071,963.0,471.0,False,False,2
225367,2013-02-18,N071_R013_00-06-00,1338503.0,1338574.0,3068929.0,3069888.0,N071_R013,R013,N071,71.0,959.0,False,False,2
225368,2013-02-18,N072_R012_05-00-00,3658419.0,3658543.0,4112318.0,4112578.0,N072_R012,R012,N072,124.0,260.0,False,False,2
225382,2013-02-18,N073_R013_02-00-03,693501.0,693986.0,1338902.0,1339866.0,N073_R013,R013,N073,485.0,964.0,False,False,2
225381,2013-02-18,N073_R013_02-00-02,1793337.0,1793850.0,5167694.0,5169315.0,N073_R013,R013,N073,513.0,1621.0,False,False,2
225380,2013-02-18,N073_R013_02-00-01,3017066.0,3017342.0,19529293.0,19532004.0,N073_R013,R013,N073,276.0,2711.0,False,False,2
225379,2013-02-18,N073_R013_02-00-00,1389595.0,1389616.0,9005024.0,9005772.0,N073_R013,R013,N073,21.0,748.0,False,False,2
225378,2013-02-18,N072_R012_05-03-06,7728735.0,7729809.0,4738126.0,4738470.0,N072_R012,R012,N072,1074.0,344.0,False,False,2
225377,2013-02-18,N072_R012_05-03-05,6340486.0,6341900.0,2896125.0,2896460.0,N072_R012,R012,N072,1414.0,335.0,False,False,2
225384,2013-02-18,N073_R013_02-00-05,3501108.0,3501503.0,3559689.0,3560011.0,N073_R013,R013,N073,395.0,322.0,False,False,2
225376,2013-02-18,N072_R012_05-03-04,12709297.0,12711070.0,5496820.0,5497177.0,N072_R012,R012,N072,1773.0,357.0,False,False,2
225374,2013-02-18,N072_R012_05-03-02,15863721.0,15865967.0,5122647.0,5122894.0,N072_R012,R012,N072,2246.0,247.0,False,False,2
225373,2013-02-18,N072_R012_05-03-01,6265510.0,6268388.0,1352673.0,1352918.0,N072_R012,R012,N072,2878.0,245.0,False,False,2
225372,2013-02-18,N072_R012_05-03-00,215735.0,215785.0,197465.0,197775.0,N072_R012,R012,N072,50.0,310.0,False,False,2
225371,2013-02-18,N072_R012_05-00-03,5590770.0,5591457.0,1557193.0,1557244.0,N072_R012,R012,N072,687.0,51.0,False,False,2
225370,2013-02-18,N072_R012_05-00-02,3100033.0,3100720.0,1053497.0,1053635.0,N072_R012,R012,N072,687.0,138.0,False,False,2
225369,2013-02-18,N072_R012_05-00-01,4904562.0,4905114.0,3442804.0,3443129.0,N072_R012,R012,N072,552.0,325.0,False,False,2
225375,2013-02-18,N072_R012_05-03-03,14445356.0,14447241.0,5744801.0,5745120.0,N072_R012,R012,N072,1885.0,319.0,False,False,2
244963,2013-02-19,N067_R012_00-00-00,277722.0,279546.0,183677.0,184709.0,N067_R012,R012,N067,1824.0,1032.0,False,False,2
244964,2013-02-19,N067_R012_00-00-01,255184.0,256664.0,276342.0,278028.0,N067_R012,R012,N067,1480.0,1686.0,False,False,2
244965,2013-02-19,N067_R012_00-00-02,6404619.0,6405881.0,8756252.0,8757893.0,N067_R012,R012,N067,1262.0,1641.0,False,False,2
244966,2013-02-19,N067_R012_00-00-03,7126648.0,7127755.0,7297102.0,7298666.0,N067_R012,R012,N067,1107.0,1564.0,False,False,2
244967,2013-02-19,N067_R012_00-00-04,8156471.0,8157555.0,7872389.0,7874111.0,N067_R012,R012,N067,1084.0,1722.0,False,False,2
244968,2013-02-19,N067_R012_00-00-05,8549243.0,8550919.0,5390609.0,5391913.0,N067_R012,R012,N067,1676.0,1304.0,False,False,2
244969,2013-02-19,N067_R012_00-03-00,6428498.0,6430863.0,1558404.0,1559087.0,N067_R012,R012,N067,2365.0,683.0,False,False,2
244970,2013-02-19,N067_R012_00-03-02,13741865.0,13745414.0,3581779.0,3582040.0,N067_R012,R012,N067,3549.0,261.0,False,False,2
244972,2013-02-19,N067_R012_00-05-01,2731382.0,2731961.0,13839150.0,13843012.0,N067_R012,R012,N067,579.0,3862.0,False,False,2
244973,2013-02-19,N067_R012_00-05-02,2824315.0,2826059.0,7159554.0,7162371.0,N067_R012,R012,N067,1744.0,2817.0,False,False,2
244974,2013-02-19,N067_R012_00-05-03,1858776.0,1860084.0,1710539.0,1711736.0,N067_R012,R012,N067,1308.0,1197.0,False,False,2
244975,2013-02-19,N067_R012_00-06-00,1971494.0,1971679.0,1907384.0,1907652.0,N067_R012,R012,N067,185.0,268.0,False,False,2
244976,2013-02-19,N067_R012_00-06-01,106127.0,106185.0,727766.0,728376.0,N067_R012,R012,N067,58.0,610.0,False,False,2
244977,2013-02-19,N067_R012_00-06-02,885.0,888.0,0.0,0.0,N067_R012,R012,N067,3.0,0.0,False,False,2
244978,2013-02-19,N067_R012_00-06-03,0.0,0.0,62.0,62.0,N067_R012,R012,N067,0.0,0.0,False,False,2
244979,2013-02-19,N068_R012_03-00-01,3205208.0,3207950.0,613130.0,613696.0,N068_R012,R012,N068,2742.0,566.0,False,False,2
244980,2013-02-19,N068_R012_03-00-02,4622326.0,4624439.0,603782.0,604026.0,N068_R012,R012,N068,2113.0,244.0,False,False,2
244981,2013-02-19,N068_R012_03-06-00,5332034.0,5333135.0,7134868.0,7136620.0,N068_R012,R012,N068,1101.0,1752.0,False,False,2
244982,2013-02-19,N069_R013_01-00-00,3179722.0,3181333.0,1550715.0,1551371.0,N069_R013,R013,N069,1611.0,656.0,False,False,2
244983,2013-02-19,N069_R013_01-00-01,3849634.0,3851676.0,1729848.0,1730774.0,N069_R013,R013,N069,2042.0,926.0,False,False,2
244984,2013-02-19,N069_R013_01-00-02,4339831.0,4342025.0,3199197.0,3200908.0,N069_R013,R013,N069,2194.0,1711.0,False,False,2
244985,2013-02-19,N069_R013_01-06-00,170303.0,170785.0,664908.0,666147.0,N069_R013,R013,N069,482.0,1239.0,False,False,2
244986,2013-02-19,N070_R012_04-00-00,3168127.0,3169986.0,2400312.0,2401818.0,N070_R012,R012,N070,1859.0,1506.0,False,False,2
